10000 29970
1942 3062 0.035941
1942 4681 0.00187921
1942 4863 0.00979913
1942 5148 0.0218192
1942 5797 0.0291357
1942 8234 0.0198726
1942 8523 0.0737644
1943 2546 0.0120925
1943 5368 0.00908338
1943 5614 0.00971723
1943 9386 0.0114436
1944 5152 0.0135831
1944 5648 0.00413551
1944 7102 0.00375668
1944 9371 0.00861663
1945 2043 0.00805118
1945 2656 0.0196212
1945 3438 0.00883698
1945 7082 0.0170582
1945 7776 0.00765521
1946 2623 0.00862285
1946 3911 0.00348639
1946 6758 0.00191749
1946 8127 0.00674942
1946 9850 0.00723644
1947 3721 0.00721387
1947 6145 0.00203738
1947 8473 0.00474135
1947 9158 0.00762437
1948 2090 0.0832461
1948 2151 0.113988
1948 2672 0.013389
1948 5100 0.450758
1948 6969 0.0445894
1948 9062 0.01429
1948 9201 0.0064226
1949 2062 0.00531741
1949 5427 0.0145584
1949 7537 0.0114745
1949 7673 0.0115287
1949 8679 0.019917
1949 9014 0.0109528
1949 9024 0.009045
1950 5615 0.0122285
1950 5951 0.00425724
1950 7113 0.0087373
1950 7256 0.00768274
1951 2478 0.00822835
1951 2492 0.0150901
1951 2918 0.0100335
1951 7701 0.00792715
1951 7716 0.00893767
1951 9330 0.00839479
1951 9665 0.00475237
1952 3406 0.0108155
1952 4776 0.0106581
1952 6317 0.011804
1952 7208 0.00854348
1952 7447 0.014347
1952 7919 0.0136201
1952 9027 0.00848436
1953 3660 0.0181684
1953 5079 0.00574287
1953 5411 0.0219472
1953 6762 0.0152365
1953 7377 0.0144497
1953 7800 0.0020622
1954 3983 0.00613392
1954 4176 0.00449128
1954 7204 0.00674254
1955 2629 0.00865688
1955 2772 0.0129042
1955 4015 0.0021966
1955 7589 0.0127322
1955 8832 0.0132566
1956 3695 0.00200038
1956 9640 0.0039243
1957 4981 0.00950362
1957 6392 0.00654013
1957 7611 0.0134787
1957 9155 0.0127087
1957 9506 0.00428974
1958 4826 0.00429784
1958 5956 0.00803131
1958 6496 0.00301076
1958 9477 0.00434371
1959 2390 0.0204822
1959 3329 0.0171225
1959 3960 0.0160931
1959 4634 0.0198231
1959 6442 0.00471952
1959 7662 0.00232772
1959 8199 0.0197454
1960 3841 0.00968784
1960 5915 0.0048615
1960 8140 0.00905575
1961 2715 0.0091074
1961 4068 0.0156679
1961 4298 0.0164929
1961 7136 0.0133934
1961 9978 0.0055285
1962 2538 0.00591625
1962 2800 0.010909
1962 3418 0.0099365
1962 5597 0.0153054
1962 6175 0.0140458
1962 6795 0.0178132
1962 7154 0.010093
1962 9210 0.017267
1963 4637 0.00891291
1963 7516 0.0178071
1963 7888 0.00900822
1963 8353 0.0220749
1964 4570 0.00788656
1964 5677 0.00682821
1964 8137 0.0184798
1964 9779 0.00858626
1965 2232 0.0148865
1965 2660 0.0174332
1965 3086 0.00316664
1965 6655 0.0189288
1965 7282 0.00739659
1966 2597 0.00589855
1966 8387 0.00253493
1967 4408 0.0145487
1967 6727 0.00605683
1967 7751 0.0129359
1967 7988 0.00597197
1967 8894 0.0053829
1968 4652 0.0137959
1968 6675 0.0187109
1968 6818 0.0029556
1968 7443 0.00906283
1968 7517 0.00937814
1969 1978 0.0218497
1969 3425 0.00370319
1969 3444 0.0122246
1969 4249 0.0130692
1969 7668 0.00895692
1969 7925 0.0120711
1970 2210 0.00434672
1970 3453 0.00958732
1970 4165 0.0156476
1970 5097 0.0018575
1970 7869 0.0179284
1970 9468 0.0153102
1971 2610 0.00588308
1971 5398 0.00670539
1971 5775 0.00492423
1972 4789 0.0124079
1972 5071 0.0215588
1972 6766 0.00840491
1972 7971 0.0104025
1972 8387 0.0132032
1973 3021 0.0173546
1973 3881 0.0100126
1973 6704 0.0174565
1973 7706 0.00801378
1973 7896 0.0160606
1974 2397 0.0119057
1974 3400 0.00376715
1974 6429 0.00689566
1974 6971 0.00480516
1974 8703 0.00188739
1975 2513 0.0171951
1975 3278 0.0159575
1975 5255 0.0122996
1975 5348 0.0170507
1975 5406 0.0148515
1975 9010 0.0130334
1975 9188 0.013281
1975 9295 0.0166382
1975 9478 0.0125529
1976 2984 0.01364
1976 3242 0.0113305
1976 7780 0.0137744
1977 4007 0.00774739
1977 4307 0.00508476
1977 6114 0.0125745
1977 7479 0.0109766
1977 8874 0.0122009
1978 3444 0.0211076
1978 4249 0.0161357
1978 5733 0.0201499
1978 5785 0.00906607
1978 6009 0.0108766
1978 8452 0.012812
1979 4781 0.00819462
1979 6760 0.0118145
1979 7561 0.00961807
1979 9142 0.00337166
1980 3813 0.00213067
1980 6873 0.0156421
1980 8438 0.00140876
1980 9622 0.00506271
1981 3423 0.0148648
1981 5273 0.00851676
1981 5283 0.0216273
1981 7186 0.0158354
1982 2808 0.00467524
1982 3021 0.00728362
1982 5365 0.0143967
1982 8677 0.016928
1982 9585 0.00399551
1983 2992 0.00507157
1983 3974 0.0107059
1983 6901 0.00477232
1984 3745 0.0175149
1984 4362 0.0121167
1984 4834 0.0111188
1984 6255 0.00621894
1984 7675 0.00537569
1984 8678 0.0131122
1985 2295 0.00236838
1985 6017 0.025058
1985 7478 0.00856972
1985 8058 0.0301737
1985 8710 0.0100846
1985 9329 0.0282504
1985 9871 0.0260666
1986 2144 0.0147097
1986 4195 0.0158602
1986 5772 0.0042223
1986 6069 0.00874105
1986 8574 0.00924752
1986 9786 0.00674184
1987 2942 0.0135146
1987 4723 0.0117866
1987 7554 0.0123909
1987 8487 0.00549126
1987 9807 0.0107182
1988 3789 0.00483743
1988 4731 0.0200016
1988 5926 0.0175285
1988 7677 0.00627732
1989 8062 0.00268256
1990 3810 0.00503583
1990 5071 0.0124121
1990 7913 0.00519313
1990 8044 0.00940133
1990 8408 0.00969417
1991 2125 0.0150594
1991 4142 0.0106577
1991 4667 0.00651166
1991 7896 0.0148684
1991 8933 0.0102881
1992 3489 0.00593361
1992 5151 0.00278099
1992 7829 0.00360812
1993 2198 0.0153586
1993 4588 0.0140962
1993 4919 0.00634368
1993 5362 0.0145496
1993 6549 0.00806387
1993 7001 0.00374426
1994 6589 0.00770466
1994 7027 0.0153364
1994 9055 0.0181858
1994 9103 0.00459391
1995 3061 0.00706121
1995 3468 0.00956396
1995 5421 0.00589943
1995 6181 0.00712522
1995 8698 0.00876249
1995 9013 0.0113652
1996 2689 0.0171849
1996 5175 0.00742301
1996 7313 0.0134529
1996 9564 0.0118149
1996 9650 0.0130431
1997 2321 0.0207205
1997 3852 0.0119747
1997 5002 0.0168598
1997 5426 0.0103873
1997 7123 0.0205678
1997 8668 0.0123206
1998 3497 0.0181086
1998 3827 0.0088441
1998 4188 0.0220601
1998 5480 0.0179265
1998 7930 0.0110662
1998 9029 0.0114247
1999 4291 0.00985927
1999 5289 0.0212315
1999 5568 0.0202068
1999 7430 0.0129509
1999 7621 0.0036656
2000 4184 0.00633287
2000 9687 0.00731268
2000 9936 0.00677947
2001 6407 0.00796163
2001 7464 0.00653938
2001 9255 0.0143497
2001 9390 0.017957
2001 9841 0.00863876
2002 2816 0.00583221
2002 4719 0.0104542
2002 7166 0.00187313
2002 8150 0.0173719
2002 9351 0.00673589
2003 2135 0.0232799
2003 3279 0.0226001
2003 6560 0.00870035
2003 6859 0.0133952
2003 9602 0.016609
2003 9847 0.0143251
2004 2189 0.0107741
2004 5451 0.00815212
2004 5474 0.0117279
2004 7319 0.00429169
2004 7723 0.00426666
2004 7851 0.00963768
2005 4508 0.00646074
2005 4850 0.00793876
2005 7140 0.00858315
2005 8190 0.00699246
2006 3421 0.0106503
2006 3980 0.00684223
2006 4096 0.0106041
2006 5724 0.010526
2006 8906 0.007059
2007 5154 0.0151577
2007 5523 0.00930429
2007 7303 0.0138456
2007 8512 0.00755735
2007 9048 0.0111751
2008 4649 0.0158559
2008 4899 0.0111348
2008 5058 0.0176954
2008 5855 0.00630784
2008 5896 0.00487256
2009 3603 0.00573221
2009 4145 0.0214606
2009 5460 0.0236539
2009 8196 0.00965894
2009 8406 0.0246386
2009 8572 0.0116944
2009 9972 0.0222646
2010 2820 0.021846
2010 6186 0.00976164
2010 6270 0.00621635
2010 6305 0.0219009
2011 2249 0.0245034
2011 2950 0.00503421
2011 3804 0.0245194
2011 4150 0.00214923
2011 6954 0.0169442
2011 7638 0.015978
2012 5894 0.0140477
2012 6001 0.0167248
2012 7418 0.0108195
2012 7565 0.00795237
2012 9826 0.0229792
2012 9833 0.0265145
2013 2356 0.113629
2013 3550 0.0301313
2013 5159 0.0592374
2013 6171 0.0575984
2013 6246 0.0166385
2013 8241 0.0320866
2013 8980 0.0127707
2013 9026 0.0910945
2014 2978 0.019333
2014 3040 0.0164984
2014 3224 0.0186389
2014 4742 0.0186717
2014 6177 0.00672316
2014 6218 0.0117329
2014 9233 0.0191057
2015 2181 0.0113697
2015 2547 0.00910429
2015 3226 0.0116014
2015 4875 0.0185816
2015 9397 0.0103899
2015 9642 0.0191131
2016 2906 0.00799659
2016 4689 0.0133148
2016 7556 0.0141192
2016 7832 0.0138481
2016 9498 0.0131548
2016 9742 0.00934396
2016 9884 0.0160453
2017 2605 0.0178176
2017 4013 0.0179564
2017 7342 0.00437655
2017 8502 0.00677031
2018 5970 0.0148615
2018 6340 0.0090224
2018 7979 0.0105579
2018 8869 0.00826189
2018 9829 0.0176127
2018 9877 0.0116398
2019 4554 0.0121718
2019 6234 0.00768738
2019 6795 0.00213902
2019 9210 0.0102561
2019 9807 0.0197057
2020 2226 0.0184435
2020 3628 0.00530464
2020 5380 0.00452767
2020 6785 0.0147399
2020 8429 0.0186312
2020 9655 0.0106392
2021 3272 0.00695649
2021 4946 0.0118754
2021 5120 0.0105813
2021 5445 0.0166935
2021 5642 0.0108047
2021 6007 0.0164111
2022 2942 0.00840808
2022 5534 0.0136897
2022 5958 0.00467547
2022 9305 0.0101996
2023 2568 0.0135635
2023 4944 0.0105526
2023 7359 0.0100399
2023 7963 0.0112842
2023 8508 0.0147883
2023 9262 0.0100716
2023 9379 0.0111817
2024 2025 0.00805462
2024 3392 0.00569523
2024 3650 0.0159848
2024 5989 0.011483
2024 7782 0.00554483
2024 7841 0.00809729
2024 8536 0.0104519
2024 8979 0.01369
2025 7388 0.00476387
2025 7782 0.00517098
2025 8536 0.00309838
2026 2123 0.00871847
2026 2264 0.0116655
2026 3101 0.0118912
2026 5587 0.00763933
2026 7114 0.0102321
2026 8609 0.00711502
2027 3616 0.0199203
2027 3946 0.0101234
2027 6302 0.00897571
2027 7264 0.0108907
2027 8185 0.00533259
2027 8393 0.017294
2028 2046 0.0130512
2028 3981 0.0159856
2028 7297 0.00966257
2028 9421 0.00888056
2029 3902 0.0159095
2029 6138 0.0164867
2029 6940 0.0201509
2029 7743 0.0148008
2029 8334 0.00990553
2030 2058 0.00373533
2030 3575 0.0095914
2030 4351 0.0210036
2030 4477 0.00574345
2030 7767 0.0045386
2031 2118 0.0105655
2031 4327 0.00949463
2031 5448 0.00769833
2031 5993 0.00750369
2031 6693 0.00555135
2031 9766 0.0099442
2032 7299 0.00483263
2032 7648 0.00735043
2032 9136 0.00427871
2032 9751 0.00827208
2033 2831 0.00620146
2033 4819 0.0117096
2033 6194 0.0162341
2033 7602 0.0217084
2033 7706 0.0172125
2034 2042 0.0127327
2034 2525 0.00460236
2034 3361 0.00795133
2034 4953 0.00558528
2034 5483 0.0163313
2034 6195 0.00384333
2035 3082 0.00886294
2035 4172 0.0190302
2035 4656 0.0176392
2035 6361 0.0106852
2035 6757 0.0139578
2035 6847 0.0274607
2035 6992 0.0186468
2036 4034 0.0204728
2036 5973 0.0191743
2036 6825 0.014875
2036 7620 0.0210195
2037 4295 0.00195563
2037 7750 0.00715752
2037 8538 0.00544427
2038 2288 0.0117869
2038 2929 0.00921017
2038 3014 0.00565337
2038 3640 0.0235647
2038 6470 0.00408946
2038 8425 0.00786863
2039 2818 0.0139284
2039 3036 0.00451226
2039 4149 0.00550596
2039 4979 0.020721
2039 5612 0.0170754
2039 6867 0.0165377
2039 7947 0.00978843
2039 8401 0.020467
2040 4958 0.0139655
2040 5031 0.00256825
2040 7631 0.00469366
2040 9920 0.00894446
2041 3675 0.00364736
2041 4618 0.00961714
2041 7510 0.00227731
2041 9322 0.0112245
2042 2525 0.00923277
2042 5483 0.0159085
2042 8636 0.00083219
2042 9183 0.0212425
2043 2656 0.0203381
2043 7082 0.0149431
2043 7284 0.00750004
2043 9246 0.0114794
2044 2200 0.0169615
2044 3013 0.0195775
2044 4081 0.00562602
2044 6949 0.0214903
2044 9311 0.0120786
2044 9467 0.0173094
2045 5729 0.00196779
2045 8636 0.0216374
2045 9183 0.00760545
2046 3286 0.00672616
2046 3981 0.0133099
2046 8321 0.00330364
2047 3443 0.0164239
2047 5293 0.00283108
2047 5604 0.0137664
2047 8054 0.0144217
2047 8602 0.0103513
2047 9463 0.0232049
2048 2163 0.0151029
2048 3600 0.0162061
2048 4110 0.00838546
2048 7695 0.00566346
2049 2400 0.0111257
2049 2457 0.00567559
2049 3669 0.00925726
2049 6691 0.00250383
2050 2775 0.0128203
2050 5221 0.0190306
2050 7857 0.0132973
2050 8780 0.0170066
2051 2489 0.00719381
2051 3728 0.0120548
2051 4354 0.00748453
2051 5782 0.0126387
2051 6048 0.00699499
2052 4470 0.00835691
2052 5509 0.0073443
2052 5676 0.00920776
2052 5761 0.0138567
2052 6053 0.0121794
2052 6334 0.00737586
2052 6602 0.0106505
2053 2321 0.00656305
2053 7123 0.00571569
2054 5004 0.0119566
2054 7069 0.00789911
2054 7343 0.00697489
2054 8582 0.0073516
2054 8861 0.00848547
2054 9268 0.00582884
2055 3583 0.0161256
2055 6174 0.0162528
2055 6588 0.00922143
2056 3193 0.00505962
2056 5380 0.0106995
2056 6121 0.00524582
2056 6785 0.0127424
2057 2585 0.0122125
2057 2894 0.0168573
2057 2967 0.00601354
2057 3293 0.0070522
2057 6298 0.00513878
2057 7683 0.0126982
2058 4416 0.00725146
2058 4477 0.00445205
2058 4608 0.00704321
2058 7767 0.00454066
2059 3377 0.004694
2059 5947 0.00377537
2059 6389 0.0120731
2059 7893 0.0158404
2059 9124 0.00501085
2060 7245 0.00570887
2060 9115 0.0121808
2060 9238 0.0104327
2060 9368 0.0125605
2061 2927 0.0109094
2061 4210 0.0125511
2061 4270 0.0522003
2061 4371 0.0179734
2061 5869 0.0189044
2061 6133 0.0495633
2061 6506 0.0111873
2061 9380 0.0153183
2062 3126 0.00839458
2062 7091 0.01425
2062 7605 0.0106892
2062 8679 0.0168707
2063 3718 0.0048819
2063 5239 0.000554973
2063 7146 0.00613243
2064 4089 0.000790375
2064 5346 0.0165929
2064 7150 0.0170377
2064 8195 0.0188264
2064 9492 0.0125163
2065 3202 0.00740147
2065 4115 0.0105969
2065 4576 0.0174062
2065 4887 0.0104464
2065 8368 0.0136147
2065 8383 0.0158629
2066 2970 0.0144141
2066 3147 0.0148372
2066 4561 0.0179302
2066 5390 0.023249
2066 5508 0.0105287
2066 7159 0.024309
2066 7376 0.0136598
2067 5530 0.0188641
2067 5862 0.00906556
2067 8800 0.0152454
2068 2783 0.0127293
2068 3539 0.00547614
2068 3771 0.00751724
2068 4787 0.00640686
2068 7083 0.000732051
2068 9849 0.0188709
2069 8293 0.00450174
2069 8817 0.0168021
2069 9930 0.00582163
2070 2758 0.0153011
2070 3937 0.0106612
2070 7688 0.00848618
2070 8403 0.0169975
2070 8650 0.00741399
2071 2899 0.00253033
2071 6945 0.0118738
2072 2475 0.0234925
2072 2507 0.0137873
2072 4527 0.0140471
2072 5363 0.0241105
2072 7900 0.0103554
2072 9746 0.0139091
2073 5420 0.0145387
2073 6451 0.0115743
2073 6617 0.00477107
2073 6713 0.00602274
2073 8237 0.0160072
2073 9968 0.0163376
2074 2234 0.0249168
2074 5445 0.016378
2074 8733 0.0155408
2074 8845 0.0155186
2075 2874 0.00826685
2075 8192 0.0144197
2075 9231 0.014835
2076 2412 0.0151531
2076 3505 0.0117973
2076 5652 0.0149587
2076 6858 0.0203186
2076 8467 0.0156442
2076 9701 0.00545979
2077 2408 0.0103293
2077 4335 0.00875664
2077 4684 0.0249501
2077 4936 0.026458
2077 5830 0.0271588
2078 3867 0.00978683
2078 4320 0.00783128
2078 5360 0.00937988
2078 6348 0.0140814
2078 7871 0.021673
2079 2087 0.00408706
2079 5738 0.0176399
2079 6397 0.013615
2079 6554 0.00958866
2079 6903 0.0047019
2080 4969 0.0130015
2080 5256 0.00467586
2080 6724 0.0141538
2080 7222 0.0110934
2081 5776 0.00331474
2081 9428 0.0186436
2082 3520 0.0140116
2082 3732 0.0167733
2082 4254 0.013132
2082 4808 0.0206865
2082 4928 0.0203568
2082 9278 0.0231877
2083 3177 0.0168741
2083 4505 0.00981761
2083 5051 0.0151118
2083 6656 0.00779965
2083 7433 0.0124364
2083 9935 0.0103112
2084 3459 0.0164714
2084 4181 0.0152668
2084 7957 0.0104687
2084 9098 0.0112958
2084 9310 0.00970244
2084 9618 0.0144529
2085 3289 0.00969505
2085 4737 0.00968532
2085 5289 0.00735668
2086 2451 0.0126311
2086 4853 0.0179804
2086 7906 0.00662962
2086 9048 0.0125462
2087 6903 0.0059821
2087 9898 0.00831335
2088 2827 0.00864157
2088 3552 0.0144966
2088 4363 0.012082
2088 4551 0.00699418
2088 6502 0.0133102
2088 8098 0.00755091
2088 9775 0.0072613
2089 4075 0.0117978
2089 4152 0.0136798
2089 4180 0.0259559
2089 5086 0.0111286
2089 5561 0.0110094
2089 6474 0.0110523
2090 2350 0.0322799
2090 3740 0.0176851
2090 4824 0.0192015
2090 4940 0.0649767
2090 5106 0.010248
2090 6969 0.0386974
2090 8788 0.086265
2091 5484 0.00736713
2091 6176 0.0113393
2091 6450 0.0150186
2091 7523 0.0095839
2091 7917 0.00901627
2092 5440 0.0259671
2092 7047 0.00287842
2092 8753 0.0090274
2092 9636 0.0148954
2093 2244 0.0091442
2093 2256 0.00149858
2093 2802 0.0181729
2093 3680 0.0123322
2093 7348 0.00806873
2093 7732 0.0214813
2094 5743 0.00907454
2094 7261 0.0114064
2094 7934 0.00554514
2094 8046 0.00773053
2094 8377 0.00299746
2095 2444 0.0202186
2095 3590 0.0143812
2095 5706 0.0057832
2095 8500 0.0212026
2095 9197 0.00746538
2096 8359 0.0124222
2096 9344 0.00386722
2097 3212 0.00353001
2097 6596 0.00708417
2098 2649 0.0172314
2098 3957 0.00394704
2098 4334 0.00626768
2098 5067 0.0125963
2098 8188 0.0214961
2099 3384 0.00966725
2099 4255 0.00761837
2099 5137 0.0060826
2099 5968 0.0120996
2099 6198 0.0102931
2099 9985 0.00615135
2100 2558 0.00410805
2100 4718 0.00105104
2100 5689 0.00797664
2100 9439 0.00144835
2101 4894 0.000298559
2101 5121 0.00773669
2101 9739 0.0116035
2102 5228 0.00322531
2102 6233 0.021753
2102 7357 0.00648196
2102 7404 0.0214163
2102 7928 0.0205131
2102 8275 0.00951076
2102 9001 0.0165896
2103 3098 0.00911243
2103 3831 0.0162653
2103 4316 0.0218317
2103 5009 0.0272381
2103 7547 0.0190628
2104 3366 0.013853
2104 5758 0.0119903
2104 6059 0.000369649
2104 7746 0.0119169
2104 7824 0.0178015
2105 4665 0.00796125
2105 5051 0.0220012
2105 7641 0.0218636
2105 9851 0.0231391
2105 9935 0.0155399
2106 2255 0.00414801
2106 2880 0.0126761
2106 4543 0.0204697
2106 5833 0.00583389
2107 5779 0.00557285
2107 7221 0.0133921
2108 6480 0.0059178
2108 8536 0.00409836
2109 5893 0.00346143
2109 7662 0.00791238
2109 8199 0.0180676
2110 2521 0.027505
2110 2917 0.0121438
2110 3184 0.0332561
2110 3573 0.017452
2110 4838 0.0261116
2111 5796 0.00694439
2111 7130 0.0107958
2111 7839 0.00533695
2111 9940 0.0090687
2112 5769 0.0103543
2112 6269 0.0135376
2112 6792 0.00582827
2112 7756 0.0174548
2113 3083 0.0157483
2113 3175 0.0214199
2113 3530 0.0215709
2113 5890 0.0182022
2113 6668 0.00577944
2113 6826 0.00817394
2113 9518 0.0196018
2114 5570 0.00513763
2114 5898 0.00520729
2114 7298 0.0102737
2115 2790 0.0125485
2115 4929 0.0158221
2115 5660 0.0208786
2115 6128 0.0194943
2116 3343 0.016444
2116 3394 0.0204591
2116 7686 0.0179943
2116 8454 0.0123369
2116 9645 0.0175246
2117 2719 0.0146442
2117 3933 0.00485071
2117 4260 0.00577263
2117 6388 0.015054
2117 8760 0.0152036
2117 9837 0.0093055
2118 4051 0.00986304
2118 5448 0.0110444
2118 8418 0.00942928
2118 9766 0.0092599
2119 3370 0.0211448
2119 4473 0.0075898
2119 8000 0.0152747
2119 8577 0.00642057
2120 7052 0.00512823
2120 8770 0.0113519
2120 9219 0.00691113
2120 9590 0.0165045
2121 4365 0.00877953
2121 5767 0.00712396
2121 7361 0.00914842
2121 8805 0.0101796
2122 2404 0.00959706
2122 2676 0.0120803
2122 3335 0.0013631
2122 3850 0.01592
2122 5760 0.00578989
2122 7465 0.00787879
2123 2264 0.0112895
2123 3101 0.0101296
2123 5587 0.00152373
2123 5700 0.0223759
2123 8985 0.0171585
2124 4446 0.0116411
2124 5542 0.0126807
2124 6696 0.00677304
2124 9113 0.00623001
2125 4667 0.0165605
2125 5468 0.00263708
2125 5944 0.0228328
2125 7189 0.0252066
2126 3610 0.0108212
2126 3713 0.000596366
2126 7000 0.0114134
2126 9475 0.000352484
2127 4054 0.00934197
2127 6365 0.0160913
2127 7529 0.0031814
2127 9740 0.0137895
2128 3576 0.0180047
2128 3761 0.013239
2128 4382 0.0109608
2128 6732 0.0170262
2128 7901 0.0223452
2128 8126 0.00424315
2129 2614 0.00848691
2129 2903 0.0146846
2129 4230 0.00385648
2129 4531 0.00717402
2129 6201 0.00786261
2129 6354 0.0139739
2129 7467 0.00948901
2129 9783 0.0090894
2130 7335 0.00855821
2130 8596 0.010499
2130 9107 0.00957662
2131 3816 0.00823706
2131 4614 0.00817043
2131 7111 0.0115442
2131 7244 0.00913179
2132 4435 0.0068018
2132 4806 0.012114
2132 5063 0.0132938
2132 5383 0.0081498
2132 5527 0.00684078
2132 7536 0.0178899
2133 4164 0.0147805
2133 5533 0.00879459
2133 6328 0.00930798
2133 7311 0.00524835
2133 8484 0.0160534
2134 5864 0.00818648
2134 6161 0.00634207
